Movie_id,Language,Movie_Name,Genres,Year of Release,Popularity,Vote_Average,Vote_Count,Adult
1271,en,300,Action Adventure War,2007-03-07,40.81,7.168,12246,False
812,en,Aladdin,Adventure Animation Family Fantasy Romance,1992-11-25,69.718,7.645,10075,False
880841,en,Abandoned,Horror Mystery Thriller,2022-06-17,589.62,6.41,162,False
329865,en,Arrival,Drama Mystery Science Fiction,2016-11-10,53.506,7.575,15789,False
872497,en,Resurrection,Drama Horror Mystery Thriller,2022-07-29,31.204,6.132,91,False
754609,en,Mrs. Harris Goes to Paris,Comedy Drama,2022-07-15,35.572,7.5,123,False
920,en,Cars,Adventure Animation Comedy Family,2006-06-08,60.535,6.903,12237,False
68718,en,Django Unchained,Drama Western,2012-12-25,48.335,8.158,23532,False
277834,en,Moana,Adventure Animation Comedy Family,2016-10-13,23.184,7.566,10931,False
137113,en,Edge of Tomorrow,Action Science Fiction,2014-05-27,48.585,7.597,12201,False
466272,en,Once Upon a Time… in Hollywood,Comedy Drama Thriller,2019-07-24,45.148,7.4,11339,False
28,en,Apocalypse Now,Drama War,1979-08-15,38.334,8.282,6972,False
766475,en,See How They Run,Comedy Mystery Thriller,2022-09-09,35.863,6.539,571,False
10191,en,How to Train Your Dragon,Adventure Animation Family Fantasy,2010-03-18,64.774,7.802,11485,False
9799,en,The Fast and the Furious,Action Crime Thriller,2001-06-22,6.534,6.934,8626,False
954,en,Mission: Impossible,Action Adventure Thriller,1996-05-22,38.267,6.95,7451,False
425,en,Ice Age,Adventure Animation Comedy Family,2002-03-10,114.22,7.338,11668,False
848112,es,Los reyes del mundo,Adventure Drama,2022-10-13,303.232,6.833,9,False
873126,it,Il mio nome è vendetta,Action Crime Thriller,2022-11-30,1227.351,6.743,302,False
954,en,Mission: Impossible,Action Adventure Thriller,1996-05-22,38.267,6.95,7451,False
8871,en,How the Grinch Stole Christmas,Comedy Family Fantasy,2000-11-15,75.186,6.7,6394,False
828613,en,About Fate,Comedy Romance,2022-09-08,33.217,7.488,165,False
694,en,The Shining,Horror Thriller,1980-05-23,39.474,8.223,15301,False
500,en,Reservoir Dogs,Crime Thriller,1992-09-02,33.681,8.1,12553,False
520763,en,A Quiet Place Part II,Horror Science Fiction Thriller,2021-05-21,96.864,7.545,4998,False
8966,en,Twilight,Drama Fantasy Romance,2008-11-20,98.617,6.289,12088,False
497,en,The Green Mile,Crime Drama Fantasy,1999-12-10,99.041,8.506,14870,False
16869,en,Inglourious Basterds,Action Drama Thriller War,2009-08-19,55.762,8.21,19668,False
974188,en,The Time Capsule,Drama Romance Science Fiction,2022-11-23,23.353,7.4,5,False
335988,en,Transformers: The Last Knight,Action Adventure Science Fiction,2017-06-16,81.748,6.058,5321,False
1024546,en,Detective Knight: Rogue,Action Crime,2022-10-21,1061.122,5.963,40,False
2062,en,Ratatouille,Animation Comedy Family Fantasy,2007-06-28,91.738,7.793,14786,False
804413,en,The Munsters,Comedy Fantasy,2022-09-27,63.538,5.934,151,False
648579,en,The Unbearable Weight of Massive Talent,Action Comedy Crime,2022-04-20,76.147,6.81,967,False
857,en,Saving Private Ryan,Drama History War,1998-07-24,54.2,8.202,13823,False
505026,en,Death on the Nile,Action Adventure Crime Drama Mystery Thriller,2022-02-09,47.823,6.477,2525,False
14160,en,Up,Adventure Animation Comedy Family,2009-05-28,98.069,7.941,17985,False
351286,en,Jurassic World: Fallen Kingdom,Action Adventure Science Fiction Thriller,2018-06-22,74.926,6.555,9878,False
424,en,Schindler's List,Drama History War,1993-12-15,54.84,8.566,13661,False
505026,en,Death on the Nile,Action Adventure Crime Drama Mystery Thriller,2022-02-09,47.823,6.477,2525,False
351286,en,Jurassic World: Fallen Kingdom,Action Adventure Science Fiction Thriller,2018-06-22,74.926,6.555,9878,False
685691,es,"Bardo, falsa crónica de unas cuantas verdades",Comedy Drama,2022-10-27,22.908,7.187,91,False
91314,en,Transformers: Age of Extinction,Action Adventure Science Fiction,2014-06-25,120.624,5.894,7083,False
420818,en,The Lion King,Adventure Drama Family,2019-07-12,88.602,7.132,8873,False
901563,fr,Close,Drama,2023-03-03,50.47,0.0,0,False
745,en,The Sixth Sense,Drama Mystery Thriller,1999-08-06,37.599,7.94,10111,False
507903,en,Spoiler Alert,Comedy Drama Romance,2022-12-02,17.184,7.388,40,False
384018,en,Fast & Furious Presents: Hobbs & Shaw,Action Adventure Comedy,2019-08-01,88.998,6.861,6075,False
38356,en,Transformers: Dark of the Moon,Action Adventure Science Fiction,2011-06-28,22.361,6.158,7314,False
564,en,The Mummy,Action Adventure Fantasy,1999-04-16,91.025,6.878,7835,False
37724,en,Skyfall,Action Adventure Thriller,2012-10-24,48.176,7.2,13994,False
106,en,Predator,Action Adventure Science Fiction Thriller,1987-06-12,57.941,7.484,6740,False
20352,en,Despicable Me,Animation Comedy Crime Family,2010-07-08,59.398,7.223,13668,False
696806,en,The Adam Project,Adventure Science Fiction,2022-03-11,96.823,7.073,3317,False
438695,en,Sing 2,Adventure Animation Comedy,2021-12-01,316.464,7.982,3414,False
274,en,The Silence of the Lambs,Crime Drama Thriller,1991-02-14,11.025,8.343,14127,False
578,en,Jaws,Adventure Horror Thriller,1975-06-20,39.492,7.65,8901,False
921353,en,Wrong Place,Thriller,2022-07-15,23.481,4.696,23,False
915931,fr,Revoir Paris,Drama,2022-09-07,12.578,7.3,89,False
1366,en,Rocky,Drama Romance,1976-11-21,59.361,7.775,6543,False
8373,en,Transformers: Revenge of the Fallen,Action Adventure Science Fiction,2009-06-19,28.934,6.145,7475,False
420634,en,Terrifier,Horror Thriller,2016-03-15,316.019,6.603,1311,False
8392,ja,となりのトトロ,Animation Family Fantasy,1988-04-16,50.685,8.07,6593,False
985335,en,Girl at the Window,Horror Thriller,2022-08-18,716.411,4.923,13,False
87,en,Indiana Jones and the Temple of Doom,Action Adventure,1984-05-23,42.086,7.288,7824,False
70160,en,The Hunger Games,Adventure Fantasy Science Fiction,2012-03-12,43.265,7.186,19849,False
9502,en,Kung Fu Panda,Action Adventure Animation Comedy Family,2008-06-04,78.302,7.215,9900,False
287947,en,Shazam!,Action Comedy Fantasy,2019-03-29,65.715,7.042,8126,False
14161,en,2012,Action Adventure Science Fiction,2009-10-10,91.117,5.806,10883,False
13804,en,Fast & Furious,Action Crime Drama Thriller,2009-04-02,14.107,6.665,6273,False
594767,en,Shazam! Fury of the Gods,Action Comedy Fantasy,2023-03-15,58.878,0.0,0,False
4935,ja,ハウルの動く城,Adventure Animation Fantasy,2004-09-09,74.542,8.403,7928,False
607,en,Men in Black,Action Adventure Comedy Science Fiction,1997-07-02,40.916,7.174,12187,False
138843,en,The Conjuring,Horror Thriller,2013-07-18,111.554,7.534,10041,False
9806,en,The Incredibles,Action Adventure Animation Family,2004-10-27,65.678,7.699,15873,False
383498,en,Deadpool 2,Action Adventure Comedy,2018-05-10,85.291,7.493,15485,False
522927,en,The Forgiven,Drama,2022-07-01,94.409,5.982,82,False
168259,en,Furious 7,Action Adventure Crime Thriller,2015-04-01,72.283,7.234,9489,False
10020,en,Beauty and the Beast,Animation Family Fantasy Romance,1991-10-22,95.195,7.732,8827,False
364,en,Batman Returns,Action Fantasy,1992-06-19,31.362,6.894,5605,False
888321,de,Corsage,Drama History,2022-07-07,16.11,6.985,65,False
24,en,Kill Bill: Vol. 1,Action Crime,2003-10-10,48.678,7.97,15371,False
348350,en,Solo: A Star Wars Story,Action Adventure Science Fiction,2018-05-15,38.673,6.566,7472,False
447332,en,A Quiet Place,Drama Horror Science Fiction,2018-04-03,55.005,7.395,12338,False
717728,en,Jeepers Creepers: Reborn,Horror Mystery Thriller,2022-09-19,433.567,5.809,585,False
769,en,GoodFellas,Crime Drama,1990-09-12,39.249,8.465,10881,False
51497,en,Fast Five,Action Crime Thriller,2011-04-20,11.088,7.251,7093,False
424783,en,Bumblebee,Action Adventure Science Fiction,2018-12-15,45.021,6.71,5266,False
854239,en,Till,Drama History,2022-10-14,27.291,7.621,66,False
4232,en,Scream,Crime Horror Mystery,1996-12-20,75.006,7.4,5509,False
285,en,Pirates of the Caribbean: At World's End,Action Adventure Fantasy,2007-05-19,89.342,7.2,12704,False
872585,en,Oppenheimer,Drama History,2023-07-19,17.644,0.0,0,False
717682,en,The Other Me,Drama Thriller,2022-02-04,16.203,5.613,31,False
843633,en,White Elephant,Action Crime Thriller,2022-06-03,111.52,6.5,93,False
780609,en,Men,Fantasy Horror Thriller,2022-05-20,155.682,6.239,582,False
290098,ko,아가씨,Drama Romance Thriller,2016-06-01,51.857,8.256,2973,False
346698,en,Barbie,Comedy,2023-07-19,32.424,0.0,0,False
667538,en,Transformers: Rise of the Beasts,Action Adventure Science Fiction,2023-06-07,160.138,0.0,0,False
949,en,Heat,Action Crime Drama Thriller,1995-12-15,47.22,7.892,6004,False
495764,en,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Action Crime,2020-02-05,64.515,6.988,9192,False
1091,en,The Thing,Horror Mystery Science Fiction,1982-06-25,41.256,8.031,5773,False
2501,en,The Bourne Identity,Action Drama Mystery Thriller,2002-06-14,34.649,7.448,8171,False
11324,en,Shutter Island,Drama Mystery Thriller,2010-02-14,52.315,8.192,21048,False
337339,en,The Fate of the Furious,Action Crime Thriller,2017-04-12,77.384,6.894,9246,False
330,en,The Lost World: Jurassic Park,Action Adventure Science Fiction,1997-05-23,2.038,6.52,7296,False
601,en,E.T. the Extra-Terrestrial,Adventure Family Fantasy Science Fiction,1982-06-11,30.434,7.507,9942,False
585,en,"Monsters, Inc.",Animation Comedy Family,2001-11-01,126.904,7.826,16334,False
454626,en,Sonic the Hedgehog,Action Comedy Family Science Fiction,2020-02-12,85.854,7.363,8475,False
1359,en,American Psycho,Crime Drama Thriller,2000-04-13,72.822,7.39,8858,False
70981,en,Prometheus,Adventure Mystery Science Fiction,2012-05-30,73.536,6.512,10716,False
338952,en,Fantastic Beasts: The Crimes of Grindelwald,Action Adventure Fantasy,2018-11-14,43.875,6.889,9773,False
206647,en,Spectre,Action Adventure Thriller,2015-10-26,41.138,6.521,9492,False
420817,en,Aladdin,Adventure Family Fantasy Romance,2019-05-22,58.704,7.126,8997,False
819876,en,Crimes of the Future,Drama Horror Science Fiction,2022-05-25,35.395,6.351,634,False
777245,en,Women Talking,Drama,2022-12-23,34.047,7.9,9,False
889699,fa,عنکبوت مقدس,Crime Drama Horror Thriller,2023-01-12,22.792,7.786,7,False
874355,en,Gone in the Night,Drama Mystery Thriller,2022-07-15,27.792,5.754,67,False
826942,en,Spin Me Round,Comedy,2022-08-19,15.725,4.667,30,False
396535,ko,부산행,Action Horror Science Fiction Thriller,2016-07-20,66.954,7.759,6144,False
527774,en,Raya and the Last Dragon,Action Adventure Animation Family Fantasy,2021-03-03,102.078,7.942,5801,False
103,en,Taxi Driver,Crime Drama,1976-02-09,50.415,8.168,10205,False
640,en,Catch Me If You Can,Crime Drama,2002-12-16,55.439,7.96,13362,False
1045944,en,The Boss Baby: Christmas Bonus,Adventure Animation Family,2022-12-06,715.8,6.7,171,False
799876,en,The Outfit,Crime Drama Thriller,2022-03-18,74.877,7.124,577,False
894205,en,Werewolf by Night,Action Fantasy Horror TV Movie,2022-09-25,83.635,7.1,772,False
848685,es,As bestas,Drama Thriller,2022-07-20,28.588,7.473,225,False
1053419,es,Reviviendo la Navidad,Comedy,2022-12-20,127.686,6.873,118,False
897192,en,Diary of a Wimpy Kid: Rodrick Rules,Animation Comedy Family,2022-12-02,364.51,6.812,69,False
286217,en,The Martian,Adventure Drama Science Fiction,2015-09-30,71.974,7.67,17759,False
810389,fr,Le Visiteur du futur,Adventure Comedy Science Fiction,2022-09-07,21.624,6.691,89,False
126889,en,Alien: Covenant,Horror Mystery Science Fiction,2017-05-09,62.873,6.069,7452,False
177572,en,Big Hero 6,Action Adventure Animation Comedy Family,2014-10-24,100.948,7.744,14162,False
989937,ja,七つの大罪: 怨嗟のエジンバラ,Action Adventure Animation Fantasy,2022-12-20,102.536,8.103,151,False
10193,en,Toy Story 3,Animation Comedy Family,2010-06-16,75.32,7.792,13123,False
830788,en,The Invitation,Horror Thriller,2022-08-24,282.879,6.358,420,False
211672,en,Minions,Adventure Animation Comedy Family,2015-06-17,32.35,6.391,9648,False
93456,en,Despicable Me 2,Animation Comedy Family,2013-06-26,162.29,6.913,10127,False
68726,en,Pacific Rim,Action Adventure Science Fiction,2013-07-11,83.208,6.861,11061,False
360920,en,The Grinch,Animation Comedy Family Fantasy,2018-11-08,78.297,6.824,3219,False
264660,en,Ex Machina,Drama Science Fiction,2015-01-21,44.049,7.569,11812,False
5255,en,The Polar Express,Adventure Animation Comedy Family Fantasy,2004-11-10,38.671,6.705,5409,False
8077,en,Alien³,Action Horror Science Fiction,1992-05-22,30.46,6.351,4747,False
493922,en,Hereditary,Horror Mystery Thriller,2018-06-07,51.543,7.266,6314,False
131631,en,The Hunger Games: Mockingjay - Part 1,Adventure Science Fiction Thriller,2014-11-19,127.044,6.797,14098,False
476669,en,The King's Man,Action Adventure Mystery Thriller War,2021-12-22,114.509,6.825,3451,False
928344,en,Weird: The Al Yankovic Story,Comedy Music,2022-09-08,35.906,6.923,150,False
9479,en,The Nightmare Before Christmas,Animation Family Fantasy,1993-10-09,62.101,7.841,8041,False
10144,en,The Little Mermaid,Animation Family Fantasy,1989-11-17,94.084,7.344,6787,False
166428,en,How to Train Your Dragon: The Hidden World,Adventure Animation Family,2019-01-03,107.315,7.765,5455,False
13183,en,Watchmen,Action Mystery Science Fiction,2009-03-04,42.653,7.321,8038,False
795514,en,The Fallout,Drama,2021-03-17,119.872,7.644,581,False
736732,ko,브로커,Drama,2022-06-08,54.934,7.313,168,False
419430,en,Get Out,Horror Mystery Thriller,2017-02-24,50.634,7.614,15126,False
335977,en,Indiana Jones and the Dial of Destiny,Action Adventure,2023-06-28,35.328,0.0,0,False
1054513,tr,Özel Ders,Comedy Romance,2022-12-16,136.713,7.25,56,False
888097,en,Slayers,Comedy Fantasy Horror,2022-10-21,94.513,4.8,25,False
8681,en,Taken,Action Thriller,2008-02-18,101.773,7.382,9943,False
913604,en,Renegades,Action Crime Thriller,2022-12-02,16.343,4.3,12,False
6977,en,No Country for Old Men,Crime Drama Thriller,2007-06-13,33.094,7.93,10334,False
512195,en,Red Notice,Action Comedy Crime Thriller,2021-11-04,109.225,6.798,4530,False
36647,en,Blade,Action Horror,1998-08-21,41.141,6.747,5108,False
12155,en,Alice in Wonderland,Adventure Family Fantasy,2010-03-03,47.391,6.616,12623,False
871547,en,The Honeymoon,Comedy,2022-12-16,21.664,5.3,9,False
56292,en,Mission: Impossible - Ghost Protocol,Action Adventure Thriller,2011-12-07,54.932,7.051,8666,False
293167,en,Kong: Skull Island,Action Adventure Fantasy,2017-03-08,61.57,6.505,9304,False
994143,en,Skinamarink,Horror,2022-07-25,22.025,5.67,50,False
373571,en,Godzilla: King of the Monsters,Action Science Fiction,2019-05-29,64.135,6.67,5142,False
584,en,2 Fast 2 Furious,Action Crime Thriller,2003-06-05,7.089,6.461,6321,False
353486,en,Jumanji: Welcome to the Jungle,Action Adventure Comedy Fantasy,2017-12-09,62.266,6.821,12223,False
10764,en,Quantum of Solace,Action Adventure Crime Thriller,2008-10-29,29.564,6.306,6941,False
273248,en,The Hateful Eight,Drama Mystery Western,2015-12-25,35.722,7.7,12658,False
82702,en,How to Train Your Dragon 2,Action Adventure Animation Comedy Family Fantasy,2014-06-05,75.975,7.67,8519,False
749645,en,The Beta Test,Comedy Horror Thriller,2021-10-15,16.756,6.318,146,False
646380,en,Don't Look Up,Comedy Science Fiction,2021-12-07,51.187,7.169,6453,False
127585,en,X-Men: Days of Future Past,Action Adventure Science Fiction,2014-05-15,59.194,7.524,13882,False
260513,en,Incredibles 2,Action Adventure Animation Family,2018-06-14,63.277,7.495,11480,False
18,en,The Fifth Element,Action Adventure Fantasy Science Fiction Thriller,1997-05-02,58.106,7.522,9413,False
338947,en,Hellraiser,Horror Mystery,2022-09-28,302.576,6.47,410,False
408,en,Snow White and the Seven Dwarfs,Animation Family Fantasy,1937-12-21,61.07,7.11,6507,False
818397,en,Memory,Action Crime Thriller,2022-04-28,206.236,7.031,1054,False
2907,en,The Addams Family,Comedy Fantasy,1991-11-22,82.345,7.025,3902,False
921360,en,Wire Room,Action Adventure Crime Mystery Thriller,2022-09-02,129.997,6.8,113,False
281957,en,The Revenant,Adventure Drama Western,2015-12-25,48.087,7.518,16442,False
14836,en,Coraline,Animation Family Fantasy,2009-02-05,102.279,7.813,6324,False
137,en,Groundhog Day,Comedy Drama Fantasy Romance,1993-02-11,27.655,7.6,6764,False
1422,en,The Departed,Crime Drama Thriller,2006-10-04,49.098,8.162,13050,False
604,en,The Matrix Reloaded,Action Adventure Science Fiction Thriller,2003-05-15,42.588,7.026,9553,False
1062088,es,Desconectados,Comedy,2022-12-16,16.154,6.7,5,False
38757,en,Tangled,Animation Family,2010-11-24,114.695,7.583,9931,False
779782,en,The School for Good and Evil,Action Drama Fantasy,2022-10-19,211.172,7.2,807,False
6479,en,I Am Legend,Drama Science Fiction Thriller,2007-12-12,54.534,7.194,13953,False
811336,en,The Last Heist,Crime Thriller,2022-11-04,6.617,5.5,4,False
619803,ko,범죄도시 2,Action Crime,2022-05-18,75.864,7.204,120,False
539,en,Psycho,Drama Horror Thriller,1960-06-22,34.13,8.44,8716,False
508943,en,Luca,Animation Comedy Family Fantasy,2021-06-17,118.249,7.897,7002,False
156022,en,The Equalizer,Action Crime Thriller,2014-09-24,147.409,7.23,7612,False
9615,en,The Fast and the Furious: Tokyo Drift,Action Crime Drama Thriller,2006-06-03,14.566,6.416,5732,False
768757,fr,Avec amour et acharnement,Drama Romance,2022-07-08,39.576,5.5,35,False
615457,en,Nobody,Action Crime Thriller,2021-03-18,86.801,8.1,5403,False
943221,es,Mal de ojo,Horror,2022-09-22,1248.016,6.819,113,False
823766,en,The Wonder,Drama Mystery,2022-11-02,96.243,6.671,449,False
101299,en,The Hunger Games: Catching Fire,Action Adventure Science Fiction,2013-11-15,73.331,7.421,15490,False
359724,en,Ford v Ferrari,Action Drama History,2019-11-13,41.962,8.007,6324,False
301528,en,Toy Story 4,Adventure Animation Comedy Family Fantasy,2019-06-19,88.776,7.543,8535,False
948,en,Halloween,Horror Thriller,1978-10-24,46.835,7.575,4636,False
